,Date,Language,Text,clean_text
1214,2022-09-09 16:45:52+00:00,en,"@youknowmeasdan @ReynellDelane @Gretchen415 @jaxPYL Depends on where you go in CA. The upper 1/3 of the state is pretty empty. Nothing but deep woods, beautiful beaches, and weed farms.", depends go ca upper state pretty empty nothing deep woods beautiful beaches weed farms 
1215,2022-09-09 16:44:38+00:00,en,RT @Peter_Grinspoon: Is it actually true 70-80% of weed legally sold in dispensaries in CA grown illegally? (that's the argument; illegal g…,rt actually true weed legally sold dispensaries ca grown illegally that argument illegal g
1216,2022-09-09 16:42:09+00:00,en,Getting sober from Marijuana. Gonna be difficult for me since I use it to curb my anxiety. But it’s something I wanna do.,getting sober marijuana gonna difficult since use curb anxiety its something wanna do 
1217,2022-09-09 16:40:19+00:00,en,New Review out on my Youtube https://t.co/2Lvo4oWlJS Tap in @JKDistroCali #jkdistro #Mmemberville #stoners #stoner #cannabis #CannabisCommunity #cannabisculture #420friendly #420community #420Life https://t.co/gG6cc6nbcT,new review youtube tap 
1218,2022-09-09 16:40:13+00:00,en,@Mouserat_fan2 Hey you're in my stomping grounds come buy weed at my store haha, hey stomping grounds come buy weed store haha
1219,2022-09-09 16:39:48+00:00,en,@OmarRiverosays Legal weed is now too damn expensive., legal weed damn expensive 
1220,2022-09-09 16:39:21+00:00,en,"Good morning fam! This picture accurately depicts my mental health and how marijuana HELPS. I know many of you can relate. It has been a long, hard week. If nobody has told you today you are fucking awesome and loved! #MentalHealthMatters #Stonerfam #Mmemberville #BeKindAlways https://t.co/SXXnezjAFm",good morning fam picture accurately depicts mental health marijuana helps know many relate long hard week nobody told today fucking awesome loved 
1221,2022-09-09 16:37:45+00:00,en,"Weed Wacker - no really !! 
Plane Powered by AND made of Hemp  https://t.co/Rw7Vp1QiPy  #goodONCEreal https://t.co/BSyNUR6P8Q",weed wacker really plane powered made hemp 
1222,2022-09-09 16:36:08+00:00,en,They should have farmers markets for weed,farmers markets weed
1223,2022-09-09 16:35:14+00:00,en,RT @Peter_Grinspoon: Is it actually true 70-80% of weed legally sold in dispensaries in CA grown illegally? (that's the argument; illegal g…,rt actually true weed legally sold dispensaries ca grown illegally that argument illegal g
1224,2022-09-09 16:28:38+00:00,en,@richardfortin7 @EdwardEvilap @OmarRiverosays Read about Canada's provisions here: https://t.co/y7A3igjTae, read canada provisions here 
1225,2022-09-09 16:24:50+00:00,en,ATL Weed Is ⛽ Stop Messing With Wannabe Plugs 🤷🏻‍♂️ https://t.co/hBhavYRtUc,atl weed stop messing wannabe plugs 
1226,2022-09-09 16:20:25+00:00,en,He gone say he gone smoke weed while he there…just bring me a pack of my own back 😭 I can handle the rest,gone say gone smoke weed therejust bring pack back handle rest
1227,2022-09-09 16:19:48+00:00,en,YES! Cause I own weed stocks and I wanna make some damn money! https://t.co/JumFoZykvW,yes cause weed stocks wanna make damn money 
1228,2022-09-09 16:18:44+00:00,en,"RT @dizzydizzydazed: HELP! I am chronically ill and homeless, and I really need help getting my medications/aids! I need medical cannabis t…",rt help chronically ill homeless really need help getting medications aids need medical cannabis t
1229,2022-09-09 16:16:33+00:00,en,RT @jfberke: I’m skeptical of the officer’s claim that 70-80% of cannabis at legal dispensaries in CA is illegally cultivated (track-and-tr…,rt im skeptical officers claim cannabis legal dispensaries ca illegally cultivated track and tr
1230,2022-09-09 16:16:27+00:00,en,I’m skeptical of the officer’s claim that 70-80% of cannabis at legal dispensaries in CA is illegally cultivated (track-and-trace systems exist) but this is the key argument for reducing regulations for legal growers to ensure cannabis isn’t produced through human trafficking. https://t.co/WAtCkajVcl,im skeptical officers claim cannabis legal dispensaries ca illegally cultivated track and trace systems exist key argument reducing regulations legal growers ensure cannabis isnt produced human trafficking 
1231,2022-09-09 16:14:37+00:00,en,Make sure you smoke plenty of weed today,make sure smoke plenty weed today
1232,2022-09-09 16:10:05+00:00,en,Hats off to @LaTimes’s @paigestjohn for Pulitzer quality investigative reporting on how widespread illegal growing operations have become in CA since legalization in 2016. Listen to her interviewed about her explosive story on @KCBSRadio! https://t.co/kv9fguA3mf,hats pulitzer quality investigative reporting widespread illegal growing operations become ca since legalization listen interviewed explosive story 
1233,2022-09-09 16:09:34+00:00,en,"@Dennis_Porter_ 🤣🤣🤣🤣🤣🤣

Stabilize the grid? 🤣🤣🤣🤣🤣🤣

Better grow Cannabis with LED lights than try to mine buttcoin.

Proof of Waste.", stabilize grid better grow cannabis led lights try mine buttcoin proof waste 
1234,2022-09-09 16:06:17+00:00,en,mama mia imma gonna be smokin sum weed tonite !!,mama mia imma gonna smokin sum weed tonite 
1235,2022-09-09 16:05:44+00:00,en,Had a weed delivery yesterday and they forgot my hash so when I texted the customer support to tell them it was missing they texted back “that sucks” 😩,weed delivery yesterday forgot hash texted customer support tell missing texted back that sucks 
1236,2022-09-09 16:04:12+00:00,en,"Learn more about #CannabisUse in this new video series from the Cannabis KE Hub. Hear from experts on variety of topics, including #autism spectrum disorder, the perinatal period, #psychosis, and pharmacology.  Start watching today: https://t.co/J9WS0eYKjR 
@CAMHnews",learn new video series cannabis ke hub hear experts variety topics including spectrum disorder perinatal period pharmacology start watching today 
1237,2022-09-09 16:04:00+00:00,en,"The Market Herald’s Weekly #Cannabis Report – Sept 9, 2022 https://t.co/tJi6K0eaMc #stocks #markets #trading https://t.co/A7eI9CPwIF",market heralds weekly report sept 
1238,2022-09-09 16:03:19+00:00,en,"It's ragweed season, and about 10% of the population experiences uncontrollable allergies as a result. Urban pesticides are a safe and effective tool to control this unwanted weed. Learn more here: https://t.co/mgZjphv4mG",ragweed season population experiences uncontrollable allergies result urban pesticides safe effective tool control unwanted weed learn here 
1239,2022-09-09 16:01:55+00:00,en,Why y’all feel like smoking weed every day isn’t an addiction? Lol,yall feel like smoking weed every day isnt addiction lol
1240,2022-09-09 16:01:34+00:00,en,"With four stores exclusively in small towns across British Columbia, Rural Leaf Cannabis is true to its name in location, design, and its community-minded approach. Read about our featured retailer https://t.co/bHgPNg50ka
#cannabisretailer #cannabisretail https://t.co/nDqyhgrGy2",four stores exclusively small towns across british columbia rural leaf cannabis true name location design community minded approach read featured retailer 
1241,2022-09-09 16:00:59+00:00,en,Turbulent times from the perspective of civil litigation. Read @MattPMaurer's latest article in @GrowOpportunity: https://t.co/g0dgSwG2kS https://t.co/wQxTYBzc3x,turbulent times perspective civil litigation read latest article 
1242,2022-09-09 15:57:23+00:00,en,@OmarRiverosays YES! It’s a plant and it was criminalized to persecute African Americans!!! Yes to Cannabis and alcohol or no to both!, yes its plant criminalized persecute african americans yes cannabis alcohol both 
1243,2022-09-09 15:55:11+00:00,en,"I hate smoking weed, I get too high and shut up",hate smoking weed get high shut
1244,2022-09-09 15:54:50+00:00,en,"@Candlewood just so you know you’re on the verge of losing an employee over favoritism in Wichita Falls location. Housekeeping is treated poorly and severely underpaid, when others are goofing around, smoking weed on the clock. Attached msg from “my manager” https://t.co/LTPUB8mz43", know youre verge losing employee favoritism wichita falls location housekeeping treated poorly severely underpaid others goofing around smoking weed clock attached msg my manager 
1245,2022-09-09 15:53:41+00:00,en,YES and then get everyone out of jail who’s in there on marijuana charges  🙌 https://t.co/m8PphsLuxs,yes get everyone jail whos marijuana charges 
1246,2022-09-09 15:48:44+00:00,en,No woman: No Cry; No weed : Cry,woman cry weed cry
1247,2022-09-09 15:47:41+00:00,en,"@Archidork_1 @RpsAgainstTrump 6#from my ideal body weight, pandemic, homegrown weed and an ability to bake breads, well my fatass is up to #20!", ideal body weight pandemic homegrown weed ability bake breads well fatass 
1248,2022-09-09 15:44:31+00:00,en,"Absolutely. 

If we’re going to negotiate the release of @brittneygriner with Russia and possibly offer up a Russian Spy for her release, the least we can do is decriminalize Marijuana and release all non-violent drug offenders nationwide. 

Seems fair &amp; not hypocritical. https://t.co/LLybwk3Qed",absolutely if were going negotiate release russia possibly offer russian spy release least decriminalize marijuana release non violent drug offenders nationwide seems fair amp hypocritical 
1249,2022-09-09 15:44:18+00:00,en,"RT @snoopdoggslungz: 📸 Jokerz Candy
🌱(ig) https://t.co/08Krz2Qf6r 
#weed https://t.co/UKs4bNd7s4",rt jokerz candy ig 
1250,2022-09-09 15:42:27+00:00,en,"RT @Veriheal: California Gov. expands medical cannabis patient protections, Fetterman talks cannabis legalization with President Biden, and…",rt california gov expands medical cannabis patient protections fetterman talks cannabis legalization president biden and
1251,2022-09-09 15:39:49+00:00,en,when i use to go to the emergency a lot they use to tell me weed was making me sick 😭😭😭,use go emergency lot use tell weed making sick 
1252,2022-09-09 15:38:16+00:00,en,@POTUS your lease legalize marijuana 💙💙💙, lease legalize marijuana 
1253,2022-09-09 15:36:58+00:00,en,when the weeknd said “all I wanna do is forget about my past and smoke a little weed really nothin too drastic” he was so true 4 that,weeknd said all wanna forget past smoke little weed really nothin drastic true 
1254,2022-09-09 15:32:46+00:00,en,"@ReallyAmerican1 I don't use weed but I'm 63 &amp; can't remember a world without it. Does making it illegal stop use? I'm from CA, now CO. Taxes from sales go to schools, etc., and people aren't thrown in jail unless you DUI. I'm done with gov (R's) shoving their beliefs down our throats via laws.", use weed i amp can remember world without it making illegal stop use i ca co taxes sales go schools etc people thrown jail unless dui i done gov r shoving beliefs throats via laws 
1255,2022-09-09 15:30:52+00:00,en,"My essay on the failures of cannabis legalization, for the October issue of @firstthingsmag, is live online now:
https://t.co/ePJdB7LH2O",essay failures cannabis legalization october issue live online now 
1256,2022-09-09 15:30:40+00:00,en,We're cutting the weed garden down tomorrow. But in the morning it's so pretty. https://t.co/140l8Ioigx,we cutting weed garden tomorrow morning pretty 
